gender,city,customer_segment,original_price,discount_pct,quantity,purchase_amount,purchase_hour,is_weekend,is_black_friday
Female,Los Angeles,Loyal,63.28,20,2,101.24,7,0,1
Male,New York,VIP,168.73,20,1,134.98,8,0,0
Female,Phoenix,Loyal,461.13,50,1,230.56,5,0,0
Male,Houston,New,389.5,10,1,350.55,11,0,0
Female,Dallas,New,33.8,40,4,81.12,0,0,1
Female,Los Angeles,Returning,44.8,20,1,35.84,20,0,0
Female,San Francisco,New,136.16,30,1,95.31,22,0,1
Male,Houston,Returning,62.91,30,1,44.04,4,0,0
Male,Phoenix,Loyal,78.35,30,1,54.84,16,0,0
Male,Atlanta,Returning,598.55,35,1,389.06,1,0,0
Male,New York,New,182.21,5,1,173.1,8,1,0
Female,Houston,Loyal,190.41,50,1,95.2,10,0,0
Male,Atlanta,Loyal,112.96,25,1,84.72,18,0,0
Male,Miami,New,212.9,25,1,159.68,13,0,0
Male,Miami,Returning,108.77,5,1,103.33,4,0,0
Other,Dallas,Returning,2353.37,10,1,2118.03,17,0,0
Other,San Francisco,New,170.39,15,2,289.66,17,1,0
Male,New York,Loyal,34.9,15,2,59.32,7,0,0
Male,Atlanta,Loyal,475.21,30,2,665.3,11,0,0
Male,Seattle,New,209.46,30,1,146.62,16,0,0
Male,New York,Returning,74.86,25,2,112.28,5,0,1
Other,New York,Loyal,108.24,20,1,86.59,0,0,0
Male,Miami,Loyal,266.94,30,1,186.86,6,1,0
Other,Chicago,Returning,372.77,30,1,260.94,14,0,0
Other,Los Angeles,VIP,220.68,25,2,331.02,6,1,0
Female,San Francisco,New,141.99,50,1,71.0,18,0,0
Female,New York,New,449.13,25,4,1347.4,2,0,0
Male,New York,Returning,147.53,30,1,103.27,0,0,0
Female,Chicago,VIP,198.7,20,1,158.96,16,0,0
Other,San Francisco,Returning,157.06,20,1,125.65,2,0,0
Male,Atlanta,Returning,64.87,20,3,155.7,15,0,0
Other,Atlanta,New,221.29,25,2,331.94,22,1,0
Female,Miami,Returning,151.48,35,2,196.92,10,0,1
Other,Seattle,Returning,101.48,10,3,273.99,12,0,0
Female,New York,New,569.58,25,1,427.19,15,0,0
Female,San Francisco,Returning,191.43,15,1,162.72,13,0,0
Male,Chicago,Returning,258.75,15,4,879.76,13,0,0
Male,Chicago,New,99.45,30,1,69.61,2,0,1
Female,New York,Loyal,33.57,25,2,50.36,4,1,0
Male,Phoenix,New,431.24,20,1,344.99,21,1,0
Other,Phoenix,New,321.87,30,1,225.31,3,0,1
Other,Los Angeles,New,68.85,35,1,44.75,22,1,0
Other,Chicago,Loyal,1238.23,25,1,928.67,3,0,1
Male,Phoenix,Returning,63.47,20,3,152.34,6,0,0
Other,Miami,VIP,102.04,35,1,66.33,23,0,0
Female,Los Angeles,New,203.16,5,1,193.0,21,1,0
Male,Dallas,Returning,201.81,20,1,161.45,10,0,0
Male,Seattle,Loyal,129.38,25,2,194.08,3,0,0
Female,Phoenix,VIP,145.46,20,1,116.37,12,0,0
Other,Los Angeles,New,36.75,35,1,23.89,21,0,0
Female,San Francisco,Loyal,74.37,15,1,63.21,13,0,0
Male,Los Angeles,Loyal,40.44,25,2,60.66,22,0,1
Female,Atlanta,New,85.56,25,3,192.51,22,0,0
Male,Dallas,Returning,102.74,40,1,61.64,5,1,0
Other,Los Angeles,Loyal,1606.59,20,1,1285.27,9,0,0
Female,Chicago,Returning,178.62,35,1,116.1,9,0,0
Male,Houston,Returning,45.38,15,2,77.14,18,0,0
Other,Houston,New,475.2,35,1,308.88,13,0,0
Female,Atlanta,Returning,2139.46,30,1,1497.62,15,1,0
Other,Seattle,New,71.9,40,1,43.14,10,1,0
Other,San Francisco,Returning,171.47,10,1,154.32,15,0,0
Other,San Francisco,New,1009.29,20,1,807.43,15,0,0
Other,San Francisco,Loyal,277.44,20,1,221.95,1,0,0
Female,Houston,New,155.24,35,2,201.82,6,0,0
Male,New York,Loyal,71.79,35,2,93.32,9,0,0
Female,Atlanta,Returning,151.16,20,1,120.93,19,1,0
Other,Chicago,Returning,153.83,30,2,215.36,9,0,0
Other,Atlanta,VIP,165.99,20,1,132.79,13,0,0
Female,Chicago,New,198.55,15,1,168.77,21,0,0
Female,San Francisco,New,302.57,15,1,257.18,23,0,0
Other,Dallas,Loyal,194.97,20,2,311.96,15,0,0
Other,Miami,Loyal,137.7,30,1,96.39,19,0,0
Female,Atlanta,New,47.8,20,2,76.48,21,0,0
Other,Phoenix,Loyal,416.93,30,1,291.85,15,0,1
Male,Houston,New,74.57,60,1,29.83,1,1,0
Male,Chicago,VIP,523.7,20,1,418.96,9,1,0
Male,Chicago,Loyal,82.56,20,2,132.1,19,0,1
Male,New York,Loyal,22.74,25,3,51.18,2,0,0
Male,Houston,New,169.85,15,4,577.48,10,1,0
Other,Chicago,New,78.25,30,1,54.78,0,0,0
Male,Seattle,Loyal,127.27,10,1,114.54,3,0,0
Female,Los Angeles,Loyal,65.56,35,1,42.61,22,0,1
Female,Phoenix,New,72.2,20,1,57.76,2,0,1
Male,Los Angeles,Returning,58.05,30,1,40.64,17,0,0
Other,San Francisco,New,12.44,40,1,7.46,7,0,1
Other,Dallas,Loyal,135.44,50,1,67.72,12,0,0
Male,Dallas,Loyal,99.85,15,1,84.87,16,0,0
Other,Chicago,New,45.15,30,2,63.2,8,0,0
Other,San Francisco,New,69.65,40,1,41.79,3,0,0
Other,San Francisco,Loyal,580.43,25,1,435.32,23,1,0
Other,Seattle,New,111.31,60,2,89.04,18,0,0
Male,San Francisco,Loyal,108.47,30,1,75.93,14,0,1
Other,Houston,Returning,192.08,5,1,182.48,23,0,0
Female,New York,New,91.73,20,1,73.38,7,0,0
Female,Phoenix,Returning,646.06,10,2,1162.9,8,0,0
Female,Chicago,Loyal,99.8,20,2,159.68,0,1,0
Other,San Francisco,Returning,58.7,20,2,93.92,3,1,0
Other,Dallas,Loyal,137.66,40,1,82.6,12,0,0
Female,New York,Returning,202.62,20,1,162.1,11,0,0
Female,New York,Loyal,262.61,30,1,183.83,11,0,0
Female,San Francisco,VIP,487.71,15,1,414.55,7,0,0
Other,Phoenix,New,52.62,25,1,39.46,0,0,0
Male,Phoenix,New,76.49,40,2,91.78,5,1,0
Male,Atlanta,Returning,75.35,20,1,60.28,12,0,1
Other,Miami,Returning,185.72,15,2,315.72,12,1,0
Other,Houston,New,184.74,50,1,92.37,20,1,0
Other,Atlanta,New,37.3,35,1,24.24,23,1,0
Male,Miami,New,211.95,20,1,169.56,1,0,1
Male,Phoenix,New,77.82,15,1,66.15,7,1,0
Other,Miami,Returning,295.08,15,1,250.82,1,1,0
Female,Houston,Returning,213.64,30,1,149.55,11,0,0
Other,Seattle,Returning,1871.95,25,1,1403.96,0,0,1
Male,Houston,Loyal,64.36,40,1,38.62,6,1,0
Other,New York,New,760.38,25,1,570.28,13,1,0
Female,Houston,New,173.91,20,1,139.13,2,0,0
Male,Chicago,Loyal,185.06,50,1,92.53,16,0,0
Female,Atlanta,Returning,740.55,25,1,555.41,15,0,0
Other,Phoenix,Returning,49.79,40,4,119.48,14,1,0
Male,Houston,New,1141.04,20,5,4564.15,4,0,0
Other,Phoenix,Returning,362.08,10,1,325.87,8,1,0
Female,Chicago,Returning,255.41,5,3,727.92,4,0,0
Male,Chicago,Loyal,221.94,25,1,166.46,17,1,0
Female,Phoenix,VIP,1050.48,40,1,630.29,0,0,0
Female,Seattle,VIP,218.57,15,1,185.78,11,0,0
Other,Dallas,New,232.55,25,1,174.41,10,1,0
Female,Los Angeles,New,212.19,40,3,381.93,0,0,0
Male,Los Angeles,Returning,76.7,30,1,53.69,22,0,0
Female,Dallas,Returning,64.35,30,2,90.08,18,1,0
Female,Chicago,Returning,191.54,5,5,909.8,14,1,0
Female,Atlanta,Returning,102.58,40,1,61.55,11,0,1
Male,Miami,Returning,261.67,30,1,183.17,4,1,0
Other,Dallas,Returning,267.8,25,2,401.7,7,0,0
Female,Atlanta,New,230.81,10,1,207.73,7,0,0
Female,Miami,New,146.53,30,1,102.57,6,0,0
Male,Chicago,Loyal,54.81,20,1,43.85,6,0,1
Other,Miami,Loyal,116.31,30,1,81.42,18,1,0
Other,Phoenix,Returning,251.28,15,1,213.59,5,0,1
Male,Dallas,Loyal,61.87,10,2,111.36,0,0,0
Male,Atlanta,New,282.12,25,2,423.18,23,0,0
Female,Phoenix,VIP,291.08,20,1,232.86,16,0,0
Male,Phoenix,Returning,78.42,25,1,58.82,17,0,0
Female,Seattle,Returning,261.02,15,1,221.87,5,0,0
Male,Seattle,Loyal,231.82,40,2,278.18,1,0,1
Male,Miami,Loyal,43.56,20,2,69.7,6,0,0
Male,Atlanta,Returning,231.93,20,3,556.62,8,0,0
Male,Los Angeles,New,208.06,20,1,166.45,14,0,0
Male,Chicago,Loyal,224.25,60,4,358.8,23,0,0
Other,New York,Returning,164.51,40,1,98.71,5,1,0
Male,New York,VIP,70.95,30,1,49.66,19,0,0
Other,New York,VIP,53.46,10,1,48.11,20,0,0
Male,Los Angeles,VIP,244.12,30,1,170.88,16,0,0
Other,Los Angeles,Loyal,110.58,60,2,88.46,4,0,1
Other,Miami,VIP,1752.53,50,1,876.26,21,0,0
Other,San Francisco,Loyal,65.39,30,1,45.77,2,0,0
Other,Dallas,Loyal,109.05,35,2,141.76,23,0,0
Other,Dallas,Loyal,22.89,25,1,17.17,7,0,0
Female,Los Angeles,Returning,43.85,20,2,70.16,1,1,0
Other,Miami,New,202.93,35,1,131.9,2,0,0
Female,Dallas,VIP,39.16,25,1,29.37,7,0,1
Other,Houston,New,31.1,30,2,43.54,14,0,0
Other,Miami,Loyal,176.75,30,2,247.44,19,1,0
Female,Los Angeles,Loyal,312.41,60,5,624.8,0,0,0
Female,Seattle,Returning,180.86,20,1,144.69,2,0,0
Other,Dallas,Returning,183.43,20,2,293.48,9,0,1
Female,New York,Loyal,68.08,35,1,44.25,21,0,0
Male,Miami,Returning,2002.49,5,1,1902.37,10,0,1
Male,Seattle,New,798.8,15,1,678.98,22,0,0
Other,Houston,New,63.19,40,1,37.91,3,0,0
Female,Seattle,New,55.32,50,3,82.98,20,0,0
Male,Los Angeles,New,155.51,60,4,248.8,4,1,0
Female,Phoenix,New,995.53,35,1,647.09,22,0,0
Other,Houston,New,145.16,20,1,116.13,6,0,0
Female,Los Angeles,Returning,108.14,30,1,75.7,3,0,0
Female,Los Angeles,Loyal,56.6,25,1,42.45,12,0,0
Other,San Francisco,Returning,336.64,25,1,252.48,11,1,0
Female,Miami,Loyal,91.0,20,1,72.8,6,1,0
Female,Atlanta,New,63.18,30,2,88.46,14,0,0
Male,New York,Returning,95.07,15,1,80.81,21,0,0
Male,Los Angeles,Returning,2236.45,50,1,1118.22,21,1,0
Other,Houston,Returning,403.37,20,3,968.1,11,1,0
Female,Chicago,Loyal,728.82,30,1,510.17,16,0,0
Other,Chicago,Returning,2166.94,40,3,3900.48,2,0,0
Other,New York,New,84.88,35,2,110.34,7,1,0
Female,Dallas,VIP,430.35,50,1,215.18,5,0,0
Male,Seattle,Returning,693.44,15,2,1178.84,7,0,0
Male,San Francisco,Returning,77.15,10,1,69.44,7,0,1
Other,Chicago,Returning,24.64,20,1,19.71,17,1,0
Other,Miami,VIP,147.94,10,3,399.45,4,0,0
Female,Chicago,New,283.98,20,2,454.36,3,0,1
Male,Miami,Returning,313.1,20,1,250.48,12,0,0
Male,San Francisco,VIP,13.33,10,1,12.0,20,0,1
Male,Los Angeles,New,336.92,10,1,303.23,19,0,0
Male,Miami,Loyal,1187.8,40,1,712.68,7,1,0
Female,San Francisco,Loyal,56.0,10,1,50.4,3,0,1
Female,Phoenix,New,1041.7,30,3,2187.57,3,1,0
Male,Seattle,Returning,464.94,50,1,232.47,10,1,0
Female,Atlanta,Returning,160.22,40,2,192.26,19,1,0
Female,Los Angeles,Returning,240.93,25,1,180.7,4,0,0
Male,Dallas,Returning,252.05,25,2,378.08,10,1,0
Other,Chicago,New,717.35,30,1,502.14,11,0,1
Female,Atlanta,Returning,583.52,35,3,1137.87,18,0,0
Female,New York,Returning,84.76,25,1,63.57,5,0,0
Female,Atlanta,New,943.49,40,2,1132.18,17,0,0
Male,Los Angeles,Returning,232.98,30,2,326.18,1,1,0
Other,Miami,Returning,223.81,30,1,156.67,5,0,0
Male,Seattle,New,544.88,35,2,708.34,20,0,0
Male,Seattle,Returning,550.42,40,1,330.25,17,0,0
Other,New York,Returning,42.85,35,1,27.85,13,0,0
Female,Houston,New,281.84,15,1,239.56,5,1,0
Female,New York,Returning,52.28,40,1,31.37,14,1,0
Female,Atlanta,Returning,230.33,30,1,161.23,14,0,0
Female,New York,Returning,296.6,50,1,148.3,7,0,0
Male,Houston,Loyal,243.29,15,1,206.8,10,0,0
Female,San Francisco,VIP,453.36,30,1,317.35,19,0,1
Male,San Francisco,Returning,129.17,40,2,155.0,7,0,0
Female,Seattle,Returning,1132.96,25,1,849.72,2,0,0
Female,Atlanta,New,79.37,25,3,178.59,7,0,0
Male,Phoenix,VIP,2216.02,15,1,1883.62,11,1,0
Female,Los Angeles,Returning,104.86,40,1,62.92,9,0,0
Female,Houston,Returning,169.91,10,1,152.92,5,1,0
Female,Chicago,New,951.09,30,5,3328.8,1,0,0
Female,Phoenix,Returning,309.02,40,1,185.41,9,1,0
Male,San Francisco,New,157.94,15,3,402.75,7,0,0
Other,Phoenix,New,67.93,20,2,108.68,20,0,0
Male,Chicago,Returning,92.11,40,1,55.27,3,1,0
Male,Seattle,Loyal,597.49,15,1,507.87,2,0,0
Female,Dallas,New,460.44,25,1,345.33,7,1,0
Male,San Francisco,Returning,141.52,50,1,70.76,16,0,1
Female,Dallas,Returning,42.42,60,1,16.97,16,0,0
Female,New York,VIP,559.13,30,1,391.39,1,1,0
Other,Chicago,Returning,1802.97,15,3,4597.56,7,0,0
Female,Los Angeles,Returning,112.75,25,1,84.56,9,0,0
Other,Atlanta,New,146.67,10,1,132.0,21,1,0
Female,Atlanta,Returning,82.16,50,2,82.16,21,0,0
Female,Los Angeles,New,1393.61,40,1,836.17,18,0,0
Female,Dallas,Returning,180.83,25,2,271.24,17,0,0
Female,Chicago,VIP,1058.51,25,1,793.88,4,1,0
Male,Atlanta,Returning,202.65,25,3,455.97,15,0,0
Male,Phoenix,VIP,485.4,20,1,388.32,14,0,0
Other,Miami,VIP,102.92,40,1,61.75,17,0,0
Female,New York,New,2497.79,50,2,2497.8,11,0,0
Other,New York,Returning,153.22,5,5,727.8,19,1,0
Male,Phoenix,New,177.85,15,1,151.17,22,0,0
Female,New York,VIP,443.31,15,1,376.81,15,0,0
Female,Houston,Returning,158.85,20,1,127.08,7,1,0
Other,New York,Loyal,45.56,20,1,36.45,8,0,0
Female,Chicago,Returning,152.86,40,1,91.72,13,0,0
Female,Los Angeles,New,81.58,25,1,61.18,12,0,1
Female,Phoenix,New,222.17,25,1,166.63,15,1,0
Female,Atlanta,Returning,87.56,5,3,249.54,15,0,0
Other,Houston,Returning,135.07,30,1,94.55,8,1,0
Male,Atlanta,New,560.58,30,1,392.41,4,0,0
Other,Dallas,New,280.54,5,1,266.51,2,1,0
Male,Miami,Returning,26.57,40,1,15.94,11,0,0
Male,San Francisco,Loyal,118.34,10,1,106.51,5,1,0
Female,Atlanta,Returning,81.44,40,3,146.58,3,0,0
Male,Seattle,Returning,236.77,15,1,201.25,9,0,1
Other,Seattle,VIP,124.28,40,1,74.57,4,0,0
Other,Miami,New,291.54,25,4,874.64,21,1,0
Female,San Francisco,New,2151.86,20,1,1721.49,11,0,0
Female,Seattle,Loyal,401.19,30,1,280.83,1,0,0
Male,Phoenix,Loyal,178.22,40,1,106.93,3,0,0
Male,Chicago,VIP,7.3,60,1,2.92,11,0,1
Other,Los Angeles,New,248.29,15,1,211.05,10,0,1
Female,Dallas,Loyal,1145.19,30,1,801.63,11,0,0
Male,Phoenix,Returning,208.94,10,4,752.2,13,1,0
Male,Seattle,VIP,20.68,35,1,13.44,22,0,0
Female,Chicago,New,13.14,60,1,5.26,11,0,0
Male,Seattle,New,70.76,25,2,106.14,10,1,0
Other,Seattle,Returning,103.33,35,1,67.16,22,0,0
Male,Houston,Loyal,384.9,35,1,250.18,13,1,0
Male,Miami,Loyal,51.7,35,1,33.61,5,0,0
Male,Seattle,New,119.0,10,2,214.2,6,0,0
Male,San Francisco,New,2245.31,10,1,2020.78,1,1,0
Other,New York,VIP,92.64,40,2,111.16,19,0,0
Male,New York,Returning,56.54,35,1,36.75,7,0,0
Male,Miami,VIP,79.05,5,2,150.2,7,0,0
Other,Los Angeles,Returning,282.9,15,1,240.46,16,0,0
Male,Phoenix,Loyal,288.62,35,2,375.2,13,0,0
Male,Phoenix,Loyal,49.37,25,1,37.03,17,0,0
Male,Seattle,Returning,293.71,35,1,190.91,6,0,0
Other,Atlanta,Loyal,137.77,25,1,103.33,8,0,0
Female,Chicago,Loyal,1396.01,20,1,1116.81,16,0,1
Male,San Francisco,Returning,123.27,15,1,104.78,23,0,0
Other,Miami,VIP,138.03,30,1,96.62,15,1,0
Male,San Francisco,Returning,20.75,20,1,16.6,4,0,0
Other,Phoenix,Returning,277.29,20,1,221.83,7,0,0
Female,Miami,Loyal,785.91,10,1,707.32,23,0,0
Female,San Francisco,Loyal,7.38,10,1,6.64,14,0,0
Other,Atlanta,New,190.22,20,1,152.18,20,0,1
Female,Los Angeles,Returning,165.16,30,1,115.61,8,0,1
Other,Phoenix,Returning,82.54,35,1,53.65,0,0,0
Female,Seattle,Returning,30.42,20,1,24.34,22,0,0
Male,Seattle,Loyal,128.02,35,1,83.21,23,0,0
Female,New York,New,1813.03,35,2,2356.94,14,0,0
Male,Dallas,VIP,38.69,40,1,23.21,15,0,0
Female,Phoenix,New,412.75,25,1,309.56,6,0,0
Female,Dallas,New,133.21,15,1,113.23,18,0,0
Male,New York,Returning,1445.21,5,1,1372.95,14,1,0
Male,Phoenix,VIP,999.51,30,2,1399.32,17,0,1
Female,Seattle,VIP,153.07,40,1,91.84,22,0,0
Male,San Francisco,Returning,160.45,10,4,577.6,10,0,0
Other,Houston,New,206.58,10,1,185.92,23,0,0
Other,Los Angeles,Loyal,70.89,30,1,49.62,7,0,0
Female,San Francisco,New,196.51,35,2,255.46,22,0,0
Female,Houston,Loyal,518.89,15,1,441.06,10,0,0
Male,Los Angeles,VIP,412.67,10,4,1485.6,10,0,0
Male,Seattle,Loyal,1126.04,20,1,900.83,20,0,0
Other,Houston,New,133.58,15,1,113.54,19,0,0
Other,Houston,Returning,394.01,15,1,334.91,19,0,1
Other,Los Angeles,Returning,498.38,15,2,847.24,6,0,0
Female,Atlanta,Loyal,1656.54,35,2,2153.5,23,0,0
Female,Chicago,Returning,41.07,30,1,28.75,21,1,0
Other,Houston,Returning,70.17,35,2,91.22,10,0,1
Other,Chicago,VIP,10.52,30,1,7.36,11,0,0
Other,San Francisco,New,93.87,25,1,70.4,18,0,0
Female,Houston,New,47.28,25,1,35.46,21,1,0
Other,Atlanta,Loyal,88.78,10,1,79.9,20,0,0
Female,Atlanta,Returning,63.97,20,3,153.54,3,0,0
Other,Atlanta,New,263.55,15,1,224.02,0,1,0
Female,New York,New,83.16,35,2,108.1,15,0,0
Male,Houston,Loyal,212.59,35,1,138.18,17,0,0
Female,Houston,New,119.53,20,3,286.86,6,0,0
Male,Miami,VIP,96.56,30,1,67.59,3,0,0
Other,Dallas,Returning,176.52,5,1,167.69,20,1,0
Male,Miami,Loyal,113.86,20,2,182.18,6,0,0
Female,Dallas,Loyal,2216.88,40,1,1330.13,23,0,0
Other,Chicago,Loyal,307.65,15,1,261.5,6,1,0
Female,Los Angeles,New,647.34,25,1,485.5,2,1,0
Other,Atlanta,Returning,15.89,15,1,13.51,16,0,0
Other,Dallas,Returning,119.86,20,1,95.89,9,0,1
Other,Chicago,Returning,445.72,25,1,334.29,1,1,0
Other,Houston,New,174.38,25,1,130.78,4,0,0
Female,San Francisco,New,151.65,25,1,113.74,3,0,0
Male,Miami,New,588.9,40,4,1413.36,0,0,0
Female,Atlanta,Returning,1583.47,10,1,1425.12,17,0,0
Male,Atlanta,Returning,137.81,25,2,206.72,9,0,0
Other,Los Angeles,New,283.18,10,1,254.86,18,1,0
Male,Los Angeles,Loyal,41.82,20,1,33.46,16,0,0
Male,Los Angeles,Loyal,132.0,40,1,79.2,8,0,1
Other,Miami,New,17.43,25,1,13.07,23,0,0
Male,San Francisco,Returning,262.61,35,1,170.7,5,1,0
Male,New York,New,1190.28,20,1,952.22,2,0,0
Other,Los Angeles,New,169.04,50,1,84.52,11,0,0
Female,Houston,VIP,1103.76,25,1,827.82,6,1,0
Male,Atlanta,Loyal,143.83,50,1,71.92,7,0,0
Other,Houston,VIP,1692.52,20,2,2708.04,16,0,0
Male,Los Angeles,New,2423.54,40,1,1454.12,12,0,0
Female,Seattle,Loyal,178.3,30,4,499.24,3,0,0
Other,Seattle,Returning,1836.81,10,1,1653.13,17,0,0
Other,Miami,Loyal,531.12,25,1,398.34,21,0,0
Female,Los Angeles,Returning,25.82,5,1,24.53,9,1,0
Other,Atlanta,New,268.57,25,1,201.43,8,0,0
Female,New York,Loyal,73.25,10,2,131.84,10,0,0
Other,Los Angeles,Returning,85.27,5,1,81.01,6,0,0
Other,Phoenix,Loyal,149.13,25,3,335.55,23,1,0
Female,Houston,Returning,71.54,20,1,57.23,12,0,0
Male,Chicago,Loyal,2051.67,30,1,1436.17,17,0,0
Male,Houston,New,122.79,5,1,116.65,18,0,0
Other,Seattle,Returning,138.34,40,1,83.0,9,0,0
Male,Seattle,VIP,462.24,35,1,300.46,8,1,0
Other,New York,Returning,673.25,25,1,504.94,20,0,0
Other,New York,Returning,203.04,15,1,172.58,21,0,0
Male,Seattle,Returning,204.22,10,1,183.8,12,0,0
Other,Atlanta,New,43.57,60,1,17.43,7,0,0
Male,New York,Returning,104.9,20,1,83.92,10,0,0
Other,Chicago,New,192.21,50,1,96.1,21,0,0
Other,New York,Loyal,96.27,30,1,67.39,20,0,0
Male,Houston,New,386.88,30,1,270.82,16,0,0
Male,Dallas,Returning,136.48,50,1,68.24,20,0,1
Female,Dallas,New,231.56,25,5,868.35,14,0,0
Female,Houston,Returning,573.3,15,1,487.3,22,0,0
Female,Seattle,Returning,285.44,20,2,456.7,4,0,0
Female,New York,New,580.85,40,1,348.51,2,0,1
Male,New York,New,183.41,35,1,119.22,18,1,0
Other,Seattle,Returning,147.5,10,1,132.75,16,0,0
Other,Seattle,Returning,2055.55,40,1,1233.33,6,0,0
Female,Atlanta,Loyal,114.2,35,1,74.23,14,0,0
Male,Chicago,Returning,28.3,20,3,67.92,1,0,0
Other,Chicago,Returning,1487.49,25,1,1115.62,19,0,0
Other,Chicago,New,114.72,35,4,298.28,13,1,0
Female,Chicago,New,194.87,30,1,136.41,6,0,0
Other,Los Angeles,Returning,120.82,25,2,181.24,1,0,0
Male,New York,VIP,253.67,25,1,190.25,13,0,0
Female,Los Angeles,Returning,156.47,5,1,148.65,10,0,0
Female,Phoenix,Returning,10.26,25,5,38.5,6,0,0
Male,Dallas,Returning,75.07,30,2,105.1,0,0,0
Other,New York,New,176.4,50,1,88.2,18,0,1
Male,Atlanta,Returning,1583.46,25,3,3562.8,10,0,0
Male,Chicago,New,77.31,20,1,61.85,1,0,0
Female,Miami,VIP,11.89,40,1,7.13,13,0,0
Male,Atlanta,Returning,251.53,10,4,905.52,5,0,1
Male,Dallas,Returning,349.82,20,1,279.86,12,0,0
Female,Chicago,New,165.91,30,1,116.14,19,0,0
Male,Seattle,VIP,136.36,10,1,122.72,9,0,0
Male,Seattle,VIP,57.16,15,1,48.59,5,0,1
Other,Houston,New,35.47,30,2,49.66,3,0,0
Female,Los Angeles,Returning,80.46,35,1,52.3,3,0,0
Female,Seattle,Returning,254.53,25,1,190.9,18,0,0
Other,Miami,New,543.98,20,1,435.18,22,0,0
Other,Seattle,Returning,337.27,25,2,505.9,9,0,1
Other,San Francisco,New,9.78,25,1,7.33,18,1,0
Male,Miami,New,50.76,20,1,40.61,9,0,0
Other,Miami,Loyal,190.03,30,1,133.02,3,0,0
Female,Dallas,Returning,183.47,35,1,119.26,16,1,0
Other,Dallas,Loyal,22.59,60,2,18.08,22,0,1
Other,Atlanta,Loyal,241.33,15,2,410.26,7,0,0
Other,Los Angeles,Returning,389.5,40,2,467.4,23,0,0
Female,Phoenix,Loyal,50.12,35,2,65.16,11,1,0
Female,Atlanta,New,14.2,50,1,7.1,10,1,0
Other,Chicago,New,90.95,40,3,163.71,23,0,0
Female,Los Angeles,Loyal,2264.42,25,1,1698.32,12,0,0
Other,Houston,Returning,290.07,20,1,232.06,21,0,1
Other,Houston,New,191.02,15,1,162.37,17,1,0
Male,Dallas,VIP,417.37,15,1,354.76,9,1,0
Male,Dallas,Loyal,127.39,25,1,95.54,21,1,0
Male,Seattle,Loyal,2100.94,25,1,1575.7,0,0,0
Male,Miami,Returning,139.25,40,1,83.55,5,0,1
Other,Phoenix,VIP,322.34,20,1,257.87,15,0,0
Other,Houston,Returning,1515.34,30,1,1060.74,23,0,0
Other,Phoenix,Loyal,496.09,60,1,198.44,18,0,0
Male,Miami,Returning,40.6,30,4,113.68,2,0,0
Female,New York,New,66.75,20,1,53.4,2,0,0
Female,New York,New,153.82,20,1,123.06,22,0,0
Female,Seattle,Returning,71.16,25,2,106.74,3,0,0
Female,Dallas,Returning,117.36,15,1,99.76,9,1,0
Male,San Francisco,Returning,823.0,40,2,987.6,22,0,0
Female,San Francisco,Loyal,233.98,15,4,795.52,3,0,1
Female,Los Angeles,New,148.37,20,1,118.7,21,0,0
Female,Phoenix,Returning,1684.84,35,1,1095.15,3,0,0
Other,Phoenix,New,23.18,30,1,16.23,10,0,0
Male,Chicago,Returning,65.08,20,1,52.06,23,0,1
Other,Dallas,New,33.2,10,1,29.88,8,0,1
Female,New York,Returning,1939.47,10,2,3491.04,20,0,0
Female,Los Angeles,Loyal,5.41,25,2,8.12,16,0,0
Male,Seattle,New,170.31,30,1,119.22,21,1,0
Female,Phoenix,Returning,267.66,15,4,910.04,18,0,0
Other,Los Angeles,Returning,102.33,25,1,76.75,20,1,0
Female,Houston,New,351.91,35,1,228.74,10,1,0
Female,San Francisco,New,20.76,50,1,10.38,12,0,0
Other,New York,Loyal,777.53,20,1,622.02,6,0,0
Male,Dallas,New,266.36,25,1,199.77,12,1,0
Female,Seattle,Returning,434.72,25,4,1304.16,5,0,0
Other,Chicago,New,131.27,40,3,236.28,15,1,0
Female,New York,Returning,71.65,50,2,71.66,7,0,0
Female,Chicago,VIP,351.56,25,1,263.67,5,0,0
Female,San Francisco,Returning,87.25,30,2,122.16,19,0,0
Female,Dallas,New,190.82,35,1,124.03,8,0,0
Female,Seattle,New,154.74,40,1,92.84,7,0,0
Other,Dallas,Returning,50.19,20,1,40.15,14,0,1
Male,Los Angeles,Returning,764.83,30,1,535.38,23,1,0
Other,Los Angeles,New,176.66,30,1,123.66,0,0,0
Other,Seattle,Loyal,294.26,40,1,176.56,15,0,1
Female,Phoenix,New,414.3,5,1,393.58,0,0,0
Male,Houston,New,111.66,5,1,106.08,3,0,1
Male,New York,New,170.14,25,1,127.6,13,0,1
Male,Chicago,Returning,91.71,30,1,64.2,14,0,0
Male,Chicago,Returning,64.69,25,1,48.52,5,0,0
Female,Seattle,Returning,200.03,10,1,180.03,5,0,1
Male,Miami,Loyal,826.52,20,2,1322.44,19,0,0
Male,San Francisco,Loyal,166.55,35,1,108.26,3,1,0
Female,Atlanta,New,270.34,40,2,324.4,12,0,0
Female,New York,Loyal,323.49,50,1,161.74,12,0,0
Male,Los Angeles,Returning,271.8,15,2,462.06,11,0,0
Female,Houston,Loyal,205.36,25,1,154.02,14,1,0
Male,New York,New,99.2,30,1,69.44,11,0,0
